Administração De Empresas        1      22200775      67       8     6     7     6     3     6     8     12    2     5      0         0       0-0      16 - 12   24 - 20   22 - 13   24 - 19 4 - 3
Indefinido                     186   11100049       68       5     8     6    8     4     6       6   11    3      7      0         0       0-0      19 - 13   29 - 23   32 - 26    10 - 6  0-0
Indefinido                     186   22200906       68       8     6     7    9     3     3       8   11    2      6      0         1      90 - 68    0-0       0-0       0-0       0-0     0-0
Indefinido                     186   10182586       68       8     5     5    7     4     7       7   10    4      6      0         0       0-0      16 - 14   27 - 22   28 - 20   19 - 12 0 - 0
Indefinido                     186   10180068       68       6     6     5    7     5     4       8   11    4      7      0         0       0-0      17 - 11   11 - 11   17 - 14   19 - 12 26 - 20
Indefinido                     204   10191542       67       4     5     6    8     4     6       9   9     5      6      0         0       0-0       11 - 8   19 - 15   25 - 19   26 - 21 9 - 4
Indefinido                     204   22200257       67       5     5     7    6     4     7       8   10    5      6      0         0       0-0      24 - 17   25 - 19   25 - 19   16 - 12 0 - 0
Indefinido                     204   22200665       67       4     7     6    8     4     5       9   10    4      5      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   10181574       67       7     6     3    8     4     6       7   10    5      6      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   22200746       67       7     5     6    6     3     7       8   11    2      7      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   22200696       67       4     7     8    9     3     6       6   10    5      5      0         0      87 - 65    0-0       0-0       0-0       1-1     2-1
Indefinido                     204   22200575       67       6     6     3    9     4     7       8   12    5      4      0         0       0-0      28 - 24   22 - 16   26 - 17   14 - 10 0 - 0
Indefinido                     204   22202128       67       4     4     6    8     5     7       7   10    5      6      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   22201514       67       8     7     3    8     3     6       6   10    4      7      0         0       0-0      27 - 22   27 - 21   21 - 14   15 - 10 0 - 0
Indefinido                     204   22200396       67       7     4     7    5     5     5       9   12    3      6      0         0       0-0      21 - 17   45 - 30   21 - 18    3-2     0-0
Indefinido                     204   22200235       67       5     4     7    9     4     8       9   8     3      5      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   10200589       67       6     5     5    9     4     5       7   11    5      5      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   10180413       67       4     8     4    8     4     7       7   10    4      7      0         0       0-0      23 - 20   21 - 15   19 - 16   16 - 12 11 - 4
Indefinido                     204   22200010       67       8     4     7    9     3     7       8   8     3      5      0         0       0-0      16 - 14   25 - 20   21 - 15   24 - 17 4 - 1
Indefinido                     204   22201442       67       6     5     5    9     4     8       7   9     5      5      0         0       0-0      20 - 17   38 - 29    11 - 9   18 - 11 3 - 1
Indefinido                     204   10180380       67       7     5     4    9     4     7       7   9     5      6      0         0       0-0      21 - 19   23 - 17   26 - 19   20 - 12 0 - 0
Indefinido                     204   22200225       67       8     6     7    8     4     4       7   11    3      5      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     204   10180426       67       7     7     5    8     4     3       8   11    4      6      0         0       2-2      29 - 21   36 - 29   21 - 14    2-1     0-0
Indefinido                     204   10180072       67       7     7     4    5     5     7       8   10    5      6      0         0       0-0      13 - 10   24 - 18   20 - 16   25 - 17 8 - 6
Indefinido                     204   16080145       67       6     7     4    7     3     6       9   9     5      7      0         0       0-0       12 - 9   30 - 21   28 - 23   20 - 14 0 - 0
Indefinido                     204   10162466       67       7     6     5    9     5     5       7   7     4      7      0         0      75 - 56   14 - 10    0-0       1-1       0-0     0-0
Indefinido                     204   10192832       67       8     6     6    7     3     7       9   8     1      7      0         0      90 - 67    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   22200751       66       8     9     6    8     3     4       7   11    3      5      0         0       1-0      24 - 23   43 - 27   19 - 14    3-2     0-0
Indefinido                     226   22200988       66       5     9     4    8     4     6       7   10    3      6      0         0       0-0      22 - 17   21 - 15   15 - 15   23 - 14 9 - 5
Indefinido                     226   22200121       66       6     7     3    8     4     6       6   11    4      7      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   16100236       66       7     5     5    8     3     7       7   10    4      6      0         0       0-0      30 - 23   38 - 28   20 - 13    2-2     0-0
Indefinido                     226   22200034       66       7     5     5    9     5     6       7   11    2      5      0         0       0-0      20 - 15   20 - 18   23 - 12   27 - 21 0 - 0
Indefinido                     226   22201463       66       6     3     2    9     5     7       7   12    4      6      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   22200266       66       5     8     6    8     4     6       7   8     5      4      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   11090059       66       6     3     6    9     3     7       8   9     4      7      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   10180279       66       7     5     6    8     3     4       9   9     4      7      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   10200895       66       6     5     6    7     4     7       8   9     3      6      0         0       0-0      36 - 27   35 - 27    8-5       9-6     2-1
Indefinido                     226   10200503       66       6     6     5    9     4     4       8   10    4      6      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   22201639       66       7     6     5    9     5     5       5   8     4      7      0         0       0-0      15 - 11   28 - 22   27 - 21   18 - 12 2 - 0
Indefinido                     226   10182660       66       7     6     5    7     4     6       8   10    4      4      0         0       0-0       8-7      28 - 21   19 - 15   21 - 12 14 - 11
Indefinido                     226   22202302       66       6     7     6    6     4     7       8   10    4      4      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   11090220       66       8     4     5    8     4     8       7   10    4      4      0         0       0-0       10 - 9   22 - 19   25 - 18   19 - 13 14 - 7
Indefinido                     226   11080121       66       7     7     5    7     5     4       8   8     4      6      0         0       0-0      31 - 22   33 - 25   26 - 19    0-0     0-0
Indefinido                     226   22201845       66       4     7     4    9     4     5       7   11    6      5      0         0       0-0      21 - 15   22 - 21   28 - 18   19 - 12 0 - 0
Indefinido                     226   11090039       66       6     4     3    9     5     6       8   11    4      6      0         0       0-0       11 - 8   29 - 25   18 - 13   21 - 13 11 - 7
Indefinido                     226   22200041       66       7     7     6    7     5     6       8   11    2      5      0         0       0-0      16 - 13   24 - 19   20 - 18   17 - 10 13 - 6
Indefinido                     226   11090255       66       6     7     4    9     5     6       8   9     4      4      0         0       0-0      29 - 22   35 - 28   26 - 16    0-0     0-0
Indefinido                     226   10200424       66       6     7     5    5     4     6       7   12    3      6      0         0      90 - 66    0-0       0-0       0-0       0-0     0-0
Indefinido                     226   22201167       66       3     6     7    9     3     7       7   9     4      6      0         0       1-1      14 - 12    11 - 9   21 - 15   25 - 19 18 - 10
Indefinido                     248   22202139       65       3     6     4    8     4     6       7   10    5      7      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   22201827       65       8     5     3    7     4     6       9   9     2      8      0         0       0-0      17 - 12   28 - 22   27 - 22    18 - 9  0-0
Indefinido                     248   10200796       65       9     3     5    5     4     6       7   12    4      6      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   10200985       65       8     6     7    8     4     6       6   8     4      4      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   10200937       65       5     4     4    8     4     7       8   12    3      5      0         0       0-0      28 - 23   24 - 16   24 - 19    14 - 7  0-0
Indefinido                     248   22200526       65       4     3     6    8     5     6       8   10    4      6      0         0       0-0      36 - 29   31 - 22   23 - 14    0-0     0-0
Indefinido                     248   22200760       65       6     7     6    9     3     6       6   11    3      3      0         0       0-0      18 - 12   23 - 21   23 - 17   18 - 12 8 - 3
Indefinido                     248   22200572       65       6     6     3    8     5     6       9   11    5      2      0         0       0-0      17 - 12   25 - 23   16 - 13   29 - 16 3 - 1
Indefinido                     248   22200715       65       8     5     4    7     4     6       8   10    4      5      0         0       0-0      29 - 23   24 - 16   27 - 19    10 - 7  0-0
Indefinido                     248   10180562       65       8     7     4    5     4     6       7   10    3      7      0         0       0-0      26 - 19   30 - 23   31 - 21    3-2     0-0
Indefinido                     248   22200366       65       5     5     7    9     3     5       5   11    5      6      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   22201300       65       6     7     3    9     5     6       7   11    3      3      0         0       0-0      17 - 17   20 - 15   20 - 16   24 - 11 9 - 6
Indefinido                     248   22201607       65       5     7     6    9     4     5       9   9     2      5      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   22201749       65       8     6     8    8     4     6       7   5     3      5      0         0       1-0      19 - 15   16 - 11   22 - 15   23 - 19 9 - 5
Indefinido                     248   22200119       65       7     5     7    6     5     2       8   11    4      6      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   10190608       65       7     5     4    8     4     6       6   10    6      6      0         0       0-0      27 - 24   24 - 14   21 - 16   18 - 11 0 - 0
Indefinido                     248   10201533       65       3     6     8    8     4     6       7   10    4      6      1         0      80 - 62    1-0       0-0       9-3       0-0     0-0
Indefinido                     248   10180625       65       7     7     3    7     4     6       9   12    5      1      0         0       0-0      24 - 18   42 - 36   24 - 11    0-0     0-0
Indefinido                     248   11100377       65       2     7     5    6     5     7       8   10    5      7      0         0       0-0      18 - 13   18 - 15   22 - 18   23 - 17 9 - 2
Indefinido                     248   22200813       65       7     3     7    8     4     7       7   9     5      5      0         0       0-0       9-8      25 - 19   26 - 18   28 - 19 2 - 1
Indefinido                     248   10200474       65       7     7     7    8     5     3       7   8     3      7      0         0       12 - 8   21 - 17   16 - 11    9-6      16 - 13 16 - 10
Indefinido                     248   22200110       65       7     6     5    9     3     6       9   10    3      3      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   10180642       65       5     5     3    8     4     9       7   11    3      6      0         0       0-0      37 - 32    15 - 8   38 - 25    0-0     0-0
Indefinido                     248   10190194       65       5     4     6    7     4     7       7   10    4      7      0         0       0-0      31 - 23   34 - 23   25 - 19    0-0     0-0
Indefinido                     248   22202247       65       5     7     4    7     4     8       7   10    3      5      0         0       0-0      19 - 14   18 - 15   20 - 14   29 - 20 4 - 2
Indefinido                     248   22200314       65       9     7     7    7     1     4       7   10    3      6      0         0      90 - 65    0-0       0-0       0-0       0-0     0-0
Indefinido                     248   10190748       65       3     6     4    8     5     6       8   9     5      7      0         1      76 - 57    0-0       0-0       0-0       3-2     11 - 6
Indefinido                     248   10200856       65       7     7     4    8     3     6       6   8     4      7      0         0       0-0      25 - 19   28 - 20   37 - 26    0-0     0-0
Indefinido                     248   10181310       65       4     6     7    6     4     7       6   9     6      5      0         0       0-0      19 - 15   18 - 10   39 - 28   14 - 12 0 - 0
Indefinido                     277   11080303       64       7     8     4    5     3     6       8   11    4      5      0         0       0-0      25 - 20   19 - 15   18 - 15   24 - 13 4 - 1
Indefinido                     277   22200764       64       6     4     4    6     4     8       6   11    4      6      0         0       0-0      20 - 17   21 - 16   30 - 20   19 - 11 0 - 0
Indefinido                     277   10201060       64       6     4     4    9     3     7       7   11    3      6      0         0       1-1      18 - 16   16 - 15   28 - 19   27 - 13 0 - 0
Indefinido                     277   22200089       64       7     5     6    8     5     7       7   10    4      1      0         0      90 - 64    0-0       0-0       0-0       0-0     0-0
Indefinido                     277   16100089       64       3     4     5    9     5     7       7   10    5      6      0         0       0-0      30 - 22   50 - 35    10 - 7    0-0     0-0
Indefinido                     277   22200728       64       5     6     5    7     5     4       8   12    4      4      0         0       2-1      26 - 23   22 - 17   27 - 17    13 - 6  0-0
Indefinido                     277   22200809       64       5     5     6    8     4     4       6   10    5      7      0         0       0-0      63 - 48   24 - 14    3-2       0-0     0-0
Indefinido                     277   22201734       64       9     5     5    8     2     4       7   11    4      6      0         0      90 - 64    0-0       0-0       0-0       0-0     0-0
Indefinido                     277   22201974       64       8     5     5    7     4     5       6   9     4      6      0         0      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   22200495       64       3     6     4    9     4     6       8   11    4      5      0         0      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   22200319       64       6     5     4    8     3     7       9   9     2      6      0         0      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   22200531       64       4     4     5    9     5     7       7   9     4      5      0         0       0-0      22 - 17   31 - 19   16 - 15   21 - 13    0-0
Indefinido                     277   22201716       64       6     8     4    7     4     6       7   9     3      6      0         0       1-1      32 - 23   20 - 15   23 - 17    14 - 8    0-0
Indefinido                     277   22200463       64       7     8     8    9     3     6       7   7     2      3      1         1      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   22200238       64       4     3     5    8     4     7       8   11    5      4      0         0       0-0      34 - 28   24 - 20    13 - 7    17 - 9    2-0
Indefinido                     277   10200564       64       7     6     1    7     4     7       6   12    3      7      0         0       0-0       11 - 9   48 - 38   31 - 17    0-0       0-0
Indefinido                     277   11090012       64       6     7     3    8     4     7       7   11    2      5      0         0       0-0       9-6      16 - 13    19 - 9   29 - 25   17 - 11
Indefinido                     277   22200953       64       6     4     5    8     3     8       8   10    3      5      0         0       0-0      24 - 19   20 - 11   14 - 11   22 - 15    10 - 8
Indefinido                     277   10170255       64       7     6     4    7     4     6       6   11    3      6      0         0      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   16100273       64       7     4     5    9     3     4       8   9     4      6      0         0       0-0       11 - 8   15 - 14   20 - 13   18 - 17   26 - 12
Indefinido                     277   10160277       64       6     7     5    7     4     4       8   11    4      6      0         0       0-0      20 - 12   28 - 23   25 - 18   17 - 11    0-0
Indefinido                     277   10182883       64       5     5     4    5     4     9       6   11    4      7      0         0       1-1      30 - 24   27 - 19   31 - 20    1-0       0-0
Indefinido                     277   10130078       64       7     6     5    7     2     5       9   10    4      5      0         0       0-0      16 - 11   41 - 30   24 - 18    9-5       0-0
Indefinido                     277   10182659       64       4     6     3    9     2     8       8   10    5      7      0         0      90 - 64    0-0       0-0       0-0       0-0       0-0
Indefinido                     277   16100314       64       5     4     5    7     4     7       7   12    2      7      0         0       0-0      62 - 43   13 - 10   15 - 11    0-0       0-0
Indefinido                     277   22200198       64       5     5     7    7     3     5       7   12    5      4      0         0       0-0       15 - 8   45 - 35   26 - 18    4-3       0-0
Indefinido                     277   11090341       64       5     6     4    8     3     8       8   8     2      8      0         0       0-0      22 - 19   40 - 24   28 - 21    0-0       0-0
Indefinido                     277   10200837       64       6     5     5    8     3     7       8   10    3      5      0         0       0-0       12 - 8   15 - 12   31 - 23   23 - 17    9-4
Indefinido                     277   10140002       64       7     8     6    7     5     5       6   9     3      5      0         0       0-0       9-7      21 - 16   27 - 20   17 - 10   16 - 11
Indefinido                     306   22200348       63       7     7     3    9     4     6       6   8     4      6      0         0       0-0      25 - 23   21 - 16   15 - 10   15 - 10    14 - 4
Indefinido                     306   22202001       63       5     4     4    9     4     8       8   9     2      7      0         0       0-0      32 - 26   28 - 19   16 - 10    9-7       5-1
Indefinido                     306   11080015       63       6     6     5    5     4     5       8   11    3      6      0         0       0-0      33 - 25   40 - 29    15 - 8    2-1       0-0
Indefinido                     306   10200785       63       6     3     4    7     4     8       8   9     4      5      0         0       2-1      20 - 16   21 - 14   14 - 13   27 - 17    6-2
Indefinido                     306   10140818       63       5     4     5    7     4     7       8   9     6      4      0         0       0-0      19 - 13   39 - 29   23 - 16    9-5       0-0
Indefinido                     306   10161371       63       6     4     4    7     4     5       8   11    5      5      0         0       0-0      21 - 15   23 - 20   22 - 13   20 - 14    4-1
Indefinido                     306   16100131       63       8     5     2    7     3     6       9   9     5      5      0         0       1-1      22 - 19   29 - 24   24 - 12    14 - 7    0-0
Indefinido                     306   22200073       63       7     4     3    8     4     7       7   10    4      5      0         0       0-0      14 - 10   27 - 21   18 - 13    14 - 8   17 - 11
Indefinido                     306   10200764       63       4     5     5    8     4     7       7   10    2      6      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   22202320       63       5     4     6    7     3     3       8   11    5      7      0         0      45 - 32   36 - 23    9-8       0-0       0-0       0-0
Indefinido                     306   10180009       63       6     2     3    8     3     7       7   11    5      7      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   22202243       63       5     5     8    8     2     4       7   11    3      7      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   22202082       63       5     7     2    9     5     5       7   10    4      5      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   10181726       63       6     5     6    8     3     4       6   10    5      6      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   22200262       63       6     5     5    7     4     6       7   10    4      5      0         0       0-0      31 - 20   16 - 12   20 - 15   23 - 16    0-0
Indefinido                     306   10201527       63       6     5     4    7     3     8       5   12    4      5      0         0      90 - 63    0-0       0-0       0-0       0-0       0-0
Indefinido                     306   10200667       63       6     4     6    8     4     5       6   10    5      5      0         0       0-0      30 - 22   41 - 29   19 - 12    0-0       0-0
Indefinido                     306   16080255       63       6     7     4    6     3     5       7   11    3      7      0         0      90 - 63    0-0       0-0       0-0       0-0     0-0
Indefinido                     306   10202092       63       5     6     7    8     2     5       8   9     3      6      0         0       2-1      31 - 23    12 - 9    8-5      21 - 16 16 - 9
Indefinido                     306   11090011       63       5     5     5    5     5     4       7   11    4      7      0         0       0-0      42 - 32   21 - 16   17 - 12    10 - 3  0-0
Indefinido                     306   11080055       63       4     4     6    8     3     6       7   8     5      7      0         0       3-2      30 - 24   22 - 17    3-1      12 - 10 20 - 9
Indefinido                     306   10140566       63       6     6     5    8     2     6       9   12    2      3      0         0       0-0      29 - 22   35 - 24   26 - 17    0-0     0-0
Indefinido                     306   10180098       63       3     7     5    8     4     8       7   8     3      6      0         0       0-0      22 - 18   25 - 16   43 - 29    0-0     0-0
Indefinido                     306   10200391       63       7     5     5    7     3     5       9   10    4      4      0         0       0-0       15 - 9   25 - 19   16 - 12   27 - 19 7 - 4
Indefinido                     306   10180023       63       6     6     4    8     3     4       7   9     6      7      0         0       0-0      19 - 11   15 - 12   19 - 16   21 - 12 16 - 12
Indefinido                     306   10181490       63       7     6     5    8     2     5       7   9     4      5      0         0       1-0       10 - 7   25 - 15   29 - 23   18 - 13 7 - 5
Indefinido                     306   10181485       63       4     8     4    8     5     7       6   9     2      5      0         0      90 - 63    0-0       0-0       0-0       0-0     0-0
Indefinido                     306   22200158       63       6     4     3    9     4     6       6   11    4      5      0         0      90 - 63    0-0       0-0       0-0       0-0     0-0
Indefinido                     306   10193271       63       6     5     6    7     5     5       7   9     3      6      0         0       0-0      27 - 17   37 - 27   16 - 10    10 - 9  0-0
Indefinido                     306   10180001       63       6     3     5    6     4     6       7   11    4      6      0         0       0-0      17 - 13   27 - 24   15 - 13   22 - 12 9 - 1
Indefinido                     306   11090212       63       5     4     5    8     3     6       7   11    3      7      0         0       0-0      29 - 24   30 - 21   28 - 18    3-0     0-0
Indefinido                     306   10180135       63       4     6     5    8     5     7       8   9     1      6      1         0       0-0      42 - 28   32 - 25   16 - 10    0-0     0-0
Indefinido                     306   22200190       63       4     6     5    9     3     6       8   9     2      7      0         0       0-0      26 - 22    17 - 9   34 - 27    12 - 5  1-0
Indefinido                     306   11110254       63       6     3     7    8     3     6       7   9     2      7      0         0      90 - 63    0-0       0-0       0-0       0-0     0-0
Indefinido                     306   22200755       63       7     5     4    8     4     6       8   11    1      6      0         0      65 - 44   17 - 13    7-6       1-0       0-0     0-0
Indefinido                     306   22201864       63       8     4     5    6     4     7       6   8     4      7      0         0       0-0      17 - 13   36 - 22   18 - 12   19 - 16 0 - 0
Indefinido                     342   22201255       62       3     7     4    6     4     6       9   10    3      6      0         1       0-0      32 - 23   27 - 21   19 - 12    12 - 6  0-0
Indefinido                     342   10200465       62       6     5     5    7     4     6       7   11    2      5      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10170988       62       5     4     4    8     3     5       7   11    5      6      0         0       0-0      26 - 18   23 - 18   24 - 16   17 - 10 0 - 0
Indefinido                     342   22202286       62       5     7     6    7     4     8       6   9     5      1      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10180285       62       7     7     5    8     3     6       5   9     3      6      0         0       0-0      19 - 18   25 - 20   46 - 24    0-0     0-0
Indefinido                     342   10181572       62       7     8     3    7     5     4       7   8     3      7      0         0       0-0      19 - 14   16 - 11   21 - 17   25 - 18 9 - 2
Indefinido                     342   10142162       62       7     5     4    7     4     6       8   8     4      5      0         0       0-0      21 - 15   38 - 27   19 - 13    12 - 7  0-0
Indefinido                     342   22200823       62       3     5     5    9     4     5       7   9     5      6      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10181063       62       7     6     6    7     4     6       6   8     3      7      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10180030       62       0     4     6    7     3     7       8   11    5      7      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10200636       62       5     4     4    8     3     7       6   10    3      7      0         0       0-0      24 - 13   24 - 21   16 - 11   26 - 17 0 - 0
Indefinido                     342   10201615       62       6     3     5    7     5     6       6   9     5      7      0         0       0-0      26 - 19   31 - 23   33 - 20    0-0     0-0
Indefinido                     342   10150680       62       4     5     4    8     3     8       6   10    3      6      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   22200387       62       6     5     4    9     5     4       8   9     3      5      0         0       0-0      27 - 23   27 - 20    18 - 9   18 - 10 0 - 0
Indefinido                     342   22200801       62       5     4     5    7     5     6       7   10    3      6      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   22201287       62       5     5     2    8     4     5       8   11    5      5      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   10151983       62       5     5     4    8     4     4       8   10    5      5      0         0       0-0      31 - 21   31 - 21   28 - 20    0-0     0-0
Indefinido                     342   10180003       62       5     4     6    8     4     4       6   11    3      8      0         0       0-0      36 - 29   24 - 13   30 - 20    0-0     0-0
Indefinido                     342   10182618       62       7     4     6    8     4     6       6   9     2      5      0         0      90 - 62    0-0       0-0       0-0       0-0     0-0
Indefinido                     342   11090113       62       8     6     5    7     3     5       8   11    1      4      1         0       0-0      18 - 12   20 - 15   21 - 13   22 - 14   9-8
Indefinido                     342   10193243       62       4     4     5    9     4     7       6   8     5      6      0         0       0-0      18 - 14   35 - 26   22 - 13    9-7      6-2
Indefinido                     342   10181273       62       7     5     6    9     4     5       7   7     1      7      0         0      90 - 62    0-0       0-0       0-0       0-0      0-0
Indefinido                     342   10182088       62       4     5     3    6     4     5       8   11    4      8      0         0       0-0      38 - 27   39 - 27    13 - 8    0-0      0-0
Indefinido                     342   10172536       62       6     5     3    8     4     8       8   11    5      0      0         8       8-0      51 - 42   31 - 20    0-0       0-0      0-0
Indefinido                     342   10193119       62       5     4     3    6     4     6       7   10    6      7      0         0      90 - 62    0-0       0-0       0-0       0-0      0-0
Indefinido                     342   22200810       62       6     5     5    7     4     8       6   9     3      6      0         0       16 - 9   26 - 21    9-6      37 - 24    1-1      1-1
Indefinido                     342   22201650       62       5     6     4    6     5     6       8   9     4      5      0         0      90 - 62    0-0       0-0       0-0       0-0      0-0
Indefinido                     342   22202303       62       3     5     5    7     5     6       7   10    4      7      0         1       1-0      38 - 31   28 - 19    13 - 9    10 - 3   0-0
Indefinido                     342   10190906       62       6     7     7    7     4     4       6   10    3      5      0         0      90 - 62    0-0       0-0       0-0       0-0      0-0
Indefinido                     342   22200530       62       7     6     5    8     4     6       8   8     2      4      0         0       0-0      24 - 20   33 - 20   22 - 17    9-5      2-0
Indefinido                     342   22201912       62       4     5     4    6     4     6       8   10    4      6      0         0       0-0      18 - 16   24 - 16   27 - 18   17 - 12   4-0
Indefinido                     342   22201920       62       3     4     4    6     5     6       8   11    3      7      0         0       0-0      18 - 13   27 - 22   21 - 11   18 - 10   6-6
Indefinido                     374   22201979       61       8     4     3    6     4     7       6   11    2      5      0         1       0-0      16 - 10   20 - 16   28 - 20   21 - 13   5-2
Indefinido                     374   22200610       61       5     4     4    6     4     6       8   11    4      4      0         0       0-0      22 - 16   25 - 21   22 - 13    10 - 5   11 - 6
Indefinido                     374   10200884       61       7     4     4    7     3     7       7   10    2      6      0         0       0-0       9-7      32 - 21    13 - 9   27 - 20   9-4
Indefinido                     374   10200590       61       4     5     5    9     4     4       6   11    2      7      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   22200662       61       5     5     7    7     2     6       6   10    3      6      0         0       0-0      39 - 28   25 - 14   25 - 18    1-1      0-0
Indefinido                     374   22200866       61       6     6     6    7     4     6       8   9     2      2      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10161692       61       7     5     2    7     4     7       7   8     2      7      0         0       0-0      17 - 13   33 - 23   24 - 17    16 - 8   0-0
Indefinido                     374   10180120       61       4     4     5    8     4     6       7   10    3      6      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   11090033       61       5     4     4    7     3     6       7   11    4      6      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10180118       61       4     4     6    7     3     6       8   9     3      6      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10180029       61       5     4     6    8     4     5       6   9     3      6      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   16090278       61       6     5     4    8     4     4       9   7     4      6      0         0       0-0      24 - 16   21 - 13   35 - 24    10 - 8   0-0
Indefinido                     374   22200309       61       5     5     4    7     3     7       7   9     2      7      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   22200014       61       5     6     6    8     4     4       7   9     3      5      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10141271       61       6     4     3    8     3     7       7   9     3      7      0         0       0-0       12 - 9   34 - 24   28 - 18   16 - 10   0-0
Indefinido                     374   22200003       61       6     4     3    7     4     5       7   9     5      6      0         0       0-0      18 - 11   27 - 21   19 - 13   18 - 10   8-6
Indefinido                     374   10200553       61       6     4     6    7     4     5       7   11    4      4      0         0       0-0      25 - 18   19 - 16   26 - 16   20 - 11   0-0
Indefinido                     374   16090024       61       6     5     5    8     4     3       8   8     5      5      0         0       0-0       14 - 8   33 - 21    0-0      32 - 26   11 - 6
Indefinido                     374   22200211       61       3     4     3    9     4     7       6   11    4      7      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10181484       61       6     6     7    7     1     5       6   10    3      6      0         0       10 - 6   13 - 12    9-7      16 - 12   22 - 15   20 - 9
Indefinido                     374   22200655       61       3     6     5    9     3     5       9   10    2      6      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   10180811       61       5     8     4    6     4     4       7   10    3      6      0         0       0-0      26 - 15   27 - 19   37 - 27    0-0      0-0
Indefinido                     374   10180341       61       6     6     3    9     2     5       7   9     5      5      0         0       0-0       13 - 9   31 - 26   24 - 16    19 - 9   3-1
Indefinido                     374   10131627       61       5     6     5    9     3     6       7   8     4      4      0         0      90 - 61    0-0       0-0       0-0       0-0      0-0
Indefinido                     374   11110485       61       4     4     4    9     4     6       9   8     2      7      0         0       0-0      36 - 25   28 - 21   26 - 15    0-0      0-0
Indefinido                     374   22200020       61       6     3     4    9     3     6       6   9     4      6      0         0       0-0      22 - 16   23 - 18   29 - 18    16 - 9  0-0
Indefinido                     374   10180512       61       7     4     5    8     5     3       8   9     3      5      0         0      90 - 61    0-0       0-0       0-0       0-0     0-0
Indefinido                     374   22201189       61       5     5     5    7     4     6       7   10    3      4      0         0       0-0      21 - 17    9-5      24 - 16   28 - 19 8 - 4
